Pair,Part of Speech,Hint,Gradability Type,Order,Word,Sentences
concretamente-abstractamente,Adverb,Esto abstrae el modo de pensar.,Abstraction,0,concretamente,Explica _____.|Actúa _____.|Describe _____.
concretamente-abstractamente,Adverb,Esto abstrae el modo de pensar.,Abstraction,1,tangiblemente,Toca _____.|Siente _____.|Beneficia _____.
concretamente-abstractamente,Adverb,Esto abstrae el modo de pensar.,Abstraction,2,específicamente,Menciona _____.|Detalla _____.|Enfoca _____.
concretamente-abstractamente,Adverb,Esto abstrae el modo de pensar.,Abstraction,3,generalmente,Habla _____.|Ocurre _____.|Acepta _____.
concretamente-abstractamente,Adverb,Esto abstrae el modo de pensar.,Abstraction,4,conceptualmente,Piensa _____.|Diseña _____.|Entiende _____.
concretamente-abstractamente,Adverb,Esto abstrae el modo de pensar.,Abstraction,5,metafísicamente,Reflexiona _____.|Estudia _____.|Existe _____.
concretamente-abstractamente,Adverb,Esto abstrae el modo de pensar.,Abstraction,6,abstractamente,Razona _____.|Arte _____.|Teoriza _____.
prosaicamente-poéticamente,Adverb,Esto poetiza la manera expresiva.,Poetic Complexity,0,prosaicamente,Escribe _____.|Habla _____.|Vive _____.
prosaicamente-poéticamente,Adverb,Esto poetiza la manera expresiva.,Poetic Complexity,1,mundanamente,Actúa _____.|Trabaja _____.|Piensa _____.
prosaicamente-poéticamente,Adverb,Esto poetiza la manera expresiva.,Poetic Complexity,2,descriptivamente,Explica _____.|Pinta _____.|Cuenta _____.
prosaicamente-poéticamente,Adverb,Esto poetiza la manera expresiva.,Poetic Complexity,3,líricamente,Canta _____.|Escribe _____.|Expresa _____.
prosaicamente-poéticamente,Adverb,Esto poetiza la manera expresiva.,Poetic Complexity,4,metafóricamente,Habla _____.|Compara _____.|Piensa _____.
prosaicamente-poéticamente,Adverb,Esto poetiza la manera expresiva.,Poetic Complexity,5,sublimemente,Inspira _____.|Crea _____.|Existe _____.
prosaicamente-poéticamente,Adverb,Esto poetiza la manera expresiva.,Poetic Complexity,6,poéticamente,Describe _____.|Ama _____.|Sueña _____.
familiarmente-distinguidamente,Adverb,Esto formaliza el estilo de interacción.,Formality,0,familiarmente,Saluda _____.|Habla _____.|Vive _____.
familiarmente-distinguidamente,Adverb,Esto formaliza el estilo de interacción.,Formality,1,amistosamente,Actúa _____.|Sonríe _____.|Comparte _____.
familiarmente-distinguidamente,Adverb,Esto formaliza el estilo de interacción.,Formality,2,cortésmente,Responde _____.|Pide _____.|Trata _____.
familiarmente-distinguidamente,Adverb,Esto formaliza el estilo de interacción.,Formality,3,respetuosamente,Habla _____.|Escucha _____.|Actúa _____.
familiarmente-distinguidamente,Adverb,Esto formaliza el estilo de interacción.,Formality,4,augustamente,Preside _____.|Habla _____.|Aparece _____.
familiarmente-distinguidamente,Adverb,Esto formaliza el estilo de interacción.,Formality,5,majestuosamente,Camina _____.|Reina _____.|Existe _____.
familiarmente-distinguidamente,Adverb,Esto formaliza el estilo de interacción.,Formality,6,distinguidamente,Viste _____.|Comporta _____.|Habla _____.
satisfactoriamente-extasiadamente,Adverb,Esto intensifica la satisfacción emocional.,Affective Depth,0,satisfactoriamente,Trabaja _____.|Resuelve _____.|Come _____.
satisfactoriamente-extasiadamente,Adverb,Esto intensifica la satisfacción emocional.,Affective Depth,1,contentamente,Vive _____.|Sonríe _____.|Duerme _____.
satisfactoriamente-extasiadamente,Adverb,Esto intensifica la satisfacción emocional.,Affective Depth,2,felizmente,Celebra _____.|Ama _____.|Viaja _____.
satisfactoriamente-extasiadamente,Adverb,Esto intensifica la satisfacción emocional.,Affective Depth,3,dichosamente,Existe _____.|Comparte _____.|Sueña _____.
satisfactoriamente-extasiadamente,Adverb,Esto intensifica la satisfacción emocional.,Affective Depth,4,eufóricamente,Gana _____.|Baila _____.|Canta _____.
satisfactoriamente-extasiadamente,Adverb,Esto intensifica la satisfacción emocional.,Affective Depth,5,arrobadamente,Mira _____.|Siente _____.|Adora _____.
satisfactoriamente-extasiadamente,Adverb,Esto intensifica la satisfacción emocional.,Affective Depth,6,extasiadamente,Vive _____.|Ama _____.|Crea _____.
realmente-hipotéticamente,Adverb,Esto abstrae la condición de verdad.,Abstraction,0,realmente,Existe _____.|Sucede _____.|Siente _____.
realmente-hipotéticamente,Adverb,Esto abstrae la condición de verdad.,Abstraction,1,actualmente,Trabaja _____.|Vive _____.|Estudia _____.
realmente-hipotéticamente,Adverb,Esto abstrae la condición de verdad.,Abstraction,2,posiblemente,Llega _____.|Cambia _____.|Gana _____.
realmente-hipotéticamente,Adverb,Esto abstrae la condición de verdad.,Abstraction,3,teóricamente,Explica _____.|Funciona _____.|Existe _____.
realmente-hipotéticamente,Adverb,Esto abstrae la condición de verdad.,Abstraction,4,imaginariamente,Viaja _____.|Crea _____.|Sueña _____.
realmente-hipotéticamente,Adverb,Esto abstrae la condición de verdad.,Abstraction,5,filosóficamente,Piensa _____.|Debate _____.|Vive _____.
realmente-hipotéticamente,Adverb,Esto abstrae la condición de verdad.,Abstraction,6,hipotéticamente,Supone _____.|Actúa _____.|Planea _____.
literalmente-figurativamente,Adverb,Esto poetiza el método interpretativo.,Poetic Complexity,0,literalmente,Toma _____.|Entiende _____.|Traduce _____.
literalmente-figurativamente,Adverb,Esto poetiza el método interpretativo.,Poetic Complexity,1,directamente,Va _____.|Habla _____.|Golpea _____.
literalmente-figurativamente,Adverb,Esto poetiza el método interpretativo.,Poetic Complexity,2,simbólicamente,Representa _____.|Actúa _____.|Usa _____.
literalmente-figurativamente,Adverb,Esto poetiza el método interpretativo.,Poetic Complexity,3,metafóricamente,Describe _____.|Compara _____.|Piensa _____.
literalmente-figurativamente,Adverb,Esto poetiza el método interpretativo.,Poetic Complexity,4,alegóricamente,Cuenta _____.|Enseña _____.|Interpreta _____.
literalmente-figurativamente,Adverb,Esto poetiza el método interpretativo.,Poetic Complexity,5,figurativamente,Habla _____.|Exagera _____.|Ilustra _____.
